M_ID,value,meas_ID,type,sub_type,units,date,year,doy,dap
6,146.115,stalk_fw,avg,NA,ton_ha,05/14/2015,2015,134,303
5,0,stalk_fw,avg,NA,ton_ha,10/29/2014,2014,302,106
5,12.70928571,stalk_fw,avg,NA,ton_ha,12/11/2014,2014,345,149
5,66.00366667,stalk_fw,avg,NA,ton_ha,01/13/2015,2015,13,182
5,66.6502381,stalk_fw,avg,NA,ton_ha,02/09/2015,2015,40,209
5,123.6640909,stalk_fw,avg,NA,ton_ha,03/16/2015,2015,75,244
5,152.1,stalk_fw,avg,NA,ton_ha,04/16/2015,2015,106,275
5,135.27,stalk_fw,avg,NA,ton_ha,05/14/2015,2015,134,303
6,0,stalk_fw,max,NA,ton_ha,10/29/2014,2014,302,106
6,5.876857143,stalk_fw,max,NA,ton_ha,12/11/2014,2014,345,149
6,81.541,stalk_fw,max,NA,ton_ha,01/13/2015,2015,13,182
6,97.66607143,stalk_fw,max,NA,ton_ha,02/09/2015,2015,40,209
6,173.5328571,stalk_fw,max,NA,ton_ha,03/16/2015,2015,75,244
6,138.78,stalk_fw,max,NA,ton_ha,04/16/2015,2015,106,275
6,180.36,stalk_fw,max,NA,ton_ha,05/14/2015,2015,134,303
5,0,stalk_fw,max,NA,ton_ha,10/29/2014,2014,302,106
5,20.47607143,stalk_fw,max,NA,ton_ha,12/11/2014,2014,345,149
5,71.346,stalk_fw,max,NA,ton_ha,01/13/2015,2015,13,182
5,76.87392857,stalk_fw,max,NA,ton_ha,02/09/2015,2015,40,209
5,167.2135714,stalk_fw,max,NA,ton_ha,03/16/2015,2015,75,244
5,183.6,stalk_fw,max,NA,ton_ha,04/16/2015,2015,106,275
5,167.94,stalk_fw,max,NA,ton_ha,05/14/2015,2015,134,303
6,0,stalk_fw,min,NA,ton_ha,10/29/2014,2014,302,106
6,2.368285714,stalk_fw,min,NA,ton_ha,12/11/2014,2014,345,149
6,54.385,stalk_fw,min,NA,ton_ha,01/13/2015,2015,13,182
6,77.75357143,stalk_fw,min,NA,ton_ha,02/09/2015,2015,40,209
6,105.1714286,stalk_fw,min,NA,ton_ha,03/16/2015,2015,75,244
6,81.54,stalk_fw,min,NA,ton_ha,04/16/2015,2015,106,275
6,110.16,stalk_fw,min,NA,ton_ha,05/14/2015,2015,134,303
5,0,stalk_fw,min,NA,ton_ha,10/29/2014,2014,302,106
5,4.44825,stalk_fw,min,NA,ton_ha,12/11/2014,2014,345,149
5,59.60271429,stalk_fw,min,NA,ton_ha,01/13/2015,2015,13,182
5,60.61321429,stalk_fw,min,NA,ton_ha,02/09/2015,2015,40,209
5,96.41142857,stalk_fw,min,NA,ton_ha,03/16/2015,2015,75,244
5,120.42,stalk_fw,min,NA,ton_ha,04/16/2015,2015,106,275
5,78.84,stalk_fw,min,NA,ton_ha,05/14/2015,2015,134,303
6,0,stalk_fw,std,NA,ton_ha,10/29/2014,2014,302,106
6,1.800459019,stalk_fw,std,NA,ton_ha,12/11/2014,2014,345,149
6,15.59491421,stalk_fw,std,NA,ton_ha,01/13/2015,2015,13,182
6,10.76964404,stalk_fw,std,NA,ton_ha,02/09/2015,2015,40,209
6,22.79071775,stalk_fw,std,NA,ton_ha,03/16/2015,2015,75,244
6,18.83580306,stalk_fw,std,NA,ton_ha,04/16/2015,2015,106,275
6,23.02044803,stalk_fw,std,NA,ton_ha,05/14/2015,2015,134,303
5,0,stalk_fw,std,NA,ton_ha,10/29/2014,2014,302,106
5,8.025333466,stalk_fw,std,NA,ton_ha,12/11/2014,2014,345,149
5,5.942785168,stalk_fw,std,NA,ton_ha,01/13/2015,2015,13,182
5,8.902181789,stalk_fw,std,NA,ton_ha,02/09/2015,2015,40,209
5,21.56888101,stalk_fw,std,NA,ton_ha,03/16/2015,2015,75,244
5,20.59522098,stalk_fw,std,NA,ton_ha,04/16/2015,2015,106,275
5,23.38155217,stalk_fw,std,NA,ton_ha,05/14/2015,2015,134,303
7,23.39155844,stalk_fw,avg,NA,ton_ha,11/26/2015,2015,330,171
7,56.98214286,stalk_fw,avg,NA,ton_ha,12/15/2015,2015,349,190
7,65.58741554,stalk_fw,avg,NA,ton_ha,01/15/2016,2016,15,221
7,108.1858822,stalk_fw,avg,NA,ton_ha,02/28/2016,2016,59,265
8,48.55230769,stalk_fw,avg,NA,ton_ha,11/26/2015,2015,330,171
8,62.23518862,stalk_fw,avg,NA,ton_ha,12/15/2015,2015,349,190
8,96.94428228,stalk_fw,avg,NA,ton_ha,01/15/2016,2016,15,221
8,124.9250916,stalk_fw,avg,NA,ton_ha,02/28/2016,2016,59,265
7,41.98484848,stalk_fw,max,NA,ton_ha,11/26/2015,2015,330,171
7,90.31132075,stalk_fw,max,NA,ton_ha,12/15/2015,2015,349,190
7,98.73040541,stalk_fw,max,NA,ton_ha,01/15/2016,2016,15,221
7,151.3530132,stalk_fw,max,NA,ton_ha,02/28/2016,2016,59,265
8,70.85384615,stalk_fw,max,NA,ton_ha,11/26/2015,2015,330,171
8,116.1510204,stalk_fw,max,NA,ton_ha,12/15/2015,2015,349,190
8,147.0576923,stalk_fw,max,NA,ton_ha,01/15/2016,2016,15,221
8,160.829123,stalk_fw,max,NA,ton_ha,02/28/2016,2016,59,265
7,9.596536797,stalk_fw,min,NA,ton_ha,11/26/2015,2015,330,171
7,7.74097035,stalk_fw,min,NA,ton_ha,12/15/2015,2015,349,190
7,36.01486486,stalk_fw,min,NA,ton_ha,01/15/2016,2016,15,221
7,85.30122335,stalk_fw,min,NA,ton_ha,02/28/2016,2016,59,265
8,16.26153846,stalk_fw,min,NA,ton_ha,11/26/2015,2015,330,171
8,5.759554731,stalk_fw,min,NA,ton_ha,12/15/2015,2015,349,190
8,45.51785714,stalk_fw,min,NA,ton_ha,01/15/2016,2016,15,221
8,81.0989473,stalk_fw,min,NA,ton_ha,02/28/2016,2016,59,265
7,12.31696498,stalk_fw,std,NA,ton_ha,11/26/2015,2015,330,171
7,21.20558845,stalk_fw,std,NA,ton_ha,12/15/2015,2015,349,190
7,16.53765312,stalk_fw,std,NA,ton_ha,01/15/2016,2016,15,221
7,20.12900524,stalk_fw,std,NA,ton_ha,02/28/2016,2016,59,265
8,16.26891164,stalk_fw,std,NA,ton_ha,11/26/2015,2015,330,171
8,28.23533889,stalk_fw,std,NA,ton_ha,12/15/2015,2015,349,190
8,25.87919387,stalk_fw,std,NA,ton_ha,01/15/2016,2016,15,221
8,24.25546385,stalk_fw,std,NA,ton_ha,02/28/2016,2016,59,265
3,0.556456705,tops_dw,avg,NA,ton_ha,12/27/2013,2013,361,72
3,1.455850733,tops_dw,avg,NA,ton_ha,01/15/2014,2014,15,91
3,1.771662287,tops_dw,avg,NA,ton_ha,02/10/2014,2014,41,117
3,1.654711955,tops_dw,avg,NA,ton_ha,03/11/2014,2014,70,146
3,1.3843125,tops_dw,avg,NA,ton_ha,04/05/2014,2014,95,171
3,0.958571429,tops_dw,avg,NA,ton_ha,05/10/2014,2014,130,206
3,1.269452381,tops_dw,avg,NA,ton_ha,05/31/2014,2014,151,227
3,2.841814286,tops_dw,avg,NA,ton_ha,07/01/2014,2014,182,258
4,0.480543987,tops_dw,avg,NA,ton_ha,12/27/2013,2013,361,72
4,1.2567661,tops_dw,avg,NA,ton_ha,01/15/2014,2014,15,91
4,1.773736154,tops_dw,avg,NA,ton_ha,02/10/2014,2014,41,117
4,1.174930876,tops_dw,avg,NA,ton_ha,03/11/2014,2014,70,146
4,0.993983903,tops_dw,avg,NA,ton_ha,04/05/2014,2014,95,171
4,1.333690476,tops_dw,avg,NA,ton_ha,05/10/2014,2014,130,206
4,1.161714286,tops_dw,avg,NA,ton_ha,05/31/2014,2014,151,227
4,2.589887619,tops_dw,avg,NA,ton_ha,07/01/2014,2014,182,258
6,0.281083333,tops_dw,avg,NA,ton_ha,10/29/2014,2014,302,106
6,1.812761905,tops_dw,avg,NA,ton_ha,12/11/2014,2014,345,149
6,1.776333333,tops_dw,avg,NA,ton_ha,01/13/2015,2015,13,182
6,1.833214286,tops_dw,avg,NA,ton_ha,02/09/2015,2015,40,209
6,2.449826531,tops_dw,avg,NA,ton_ha,03/16/2015,2015,75,244
6,2.237625,tops_dw,avg,NA,ton_ha,04/16/2015,2015,106,275
6,2.775219512,tops_dw,avg,NA,ton_ha,05/14/2015,2015,134,303
5,0.126285714,tops_dw,avg,NA,ton_ha,10/29/2014,2014,302,106
5,1.435678571,tops_dw,avg,NA,ton_ha,12/11/2014,2014,345,149
5,0.787809524,tops_dw,avg,NA,ton_ha,01/13/2015,2015,13,182
5,1.32702381,tops_dw,avg,NA,ton_ha,02/09/2015,2015,40,209
5,2.60728022,tops_dw,avg,NA,ton_ha,03/16/2015,2015,75,244
5,3.338462687,tops_dw,avg,NA,ton_ha,04/16/2015,2015,106,275
5,2.801515528,tops_dw,avg,NA,ton_ha,05/14/2015,2015,134,303
3,0.8052,tops_dw,max,NA,ton_ha,12/27/2013,2013,361,72
3,2.681142857,tops_dw,max,NA,ton_ha,01/15/2014,2014,15,91
3,2.785942857,tops_dw,max,NA,ton_ha,02/10/2014,2014,41,117
3,2.391428571,tops_dw,max,NA,ton_ha,03/11/2014,2014,70,146
3,2.612857143,tops_dw,max,NA,ton_ha,04/05/2014,2014,95,171
3,1.398571429,tops_dw,max,NA,ton_ha,05/10/2014,2014,130,206
3,1.72,tops_dw,max,NA,ton_ha,05/31/2014,2014,151,227
3,5.0556,tops_dw,max,NA,ton_ha,07/01/2014,2014,182,258
4,0.652457143,tops_dw,max,NA,ton_ha,12/27/2013,2013,361,72
4,2.1196,tops_dw,max,NA,ton_ha,01/15/2014,2014,15,91
4,3.003085714,tops_dw,max,NA,ton_ha,02/10/2014,2014,41,117
4,1.682857143,tops_dw,max,NA,ton_ha,03/11/2014,2014,70,146
4,1.445714286,tops_dw,max,NA,ton_ha,04/05/2014,2014,95,171
4,1.864285714,tops_dw,max,NA,ton_ha,05/10/2014,2014,130,206
4,1.86,tops_dw,max,NA,ton_ha,05/31/2014,2014,151,227
4,3.797142857,tops_dw,max,NA,ton_ha,07/01/2014,2014,182,258
6,0.481857143,tops_dw,max,NA,ton_ha,10/29/2014,2014,302,106
6,1.929714286,tops_dw,max,NA,ton_ha,12/11/2014,2014,345,149
6,2.044,tops_dw,max,NA,ton_ha,01/13/2015,2015,13,182
6,2.528571429,tops_dw,max,NA,ton_ha,02/09/2015,2015,40,209
6,2.921428571,tops_dw,max,NA,ton_ha,03/16/2015,2015,75,244
6,2.793103448,tops_dw,max,NA,ton_ha,04/16/2015,2015,106,275
6,3.78,tops_dw,max,NA,ton_ha,05/14/2015,2015,134,303
5,0.189428571,tops_dw,max,NA,ton_ha,10/29/2014,2014,302,106
5,1.623964286,tops_dw,max,NA,ton_ha,12/11/2014,2014,345,149
5,0.812428571,tops_dw,max,NA,ton_ha,01/13/2015,2015,13,182
5,1.513928571,tops_dw,max,NA,ton_ha,02/09/2015,2015,40,209
5,2.510714286,tops_dw,max,NA,ton_ha,03/16/2015,2015,75,244
5,3.78,tops_dw,max,NA,ton_ha,04/16/2015,2015,106,275
5,2.803975155,tops_dw,max,NA,ton_ha,05/14/2015,2015,134,303
3,0.333857143,tops_dw,min,NA,ton_ha,12/27/2013,2013,361,72
3,0.787285714,tops_dw,min,NA,ton_ha,01/15/2014,2014,15,91
3,1.129985714,tops_dw,min,NA,ton_ha,02/10/2014,2014,41,117
3,0.961071429,tops_dw,min,NA,ton_ha,03/11/2014,2014,70,146
3,0.887142857,tops_dw,min,NA,ton_ha,04/05/2014,2014,95,171
3,0.594285714,tops_dw,min,NA,ton_ha,05/10/2014,2014,130,206
3,0.927142857,tops_dw,min,NA,ton_ha,05/31/2014,2014,151,227
3,1.3776,tops_dw,min,NA,ton_ha,07/01/2014,2014,182,258
4,0.298971429,tops_dw,min,NA,ton_ha,12/27/2013,2013,361,72
4,0.737285714,tops_dw,min,NA,ton_ha,01/15/2014,2014,15,91
4,1.040642857,tops_dw,min,NA,ton_ha,02/10/2014,2014,41,117
4,0.534285714,tops_dw,min,NA,ton_ha,03/11/2014,2014,70,146
4,0.589285714,tops_dw,min,NA,ton_ha,04/05/2014,2014,95,171
4,0.96,tops_dw,min,NA,ton_ha,05/10/2014,2014,130,206
4,0.57,tops_dw,min,NA,ton_ha,05/31/2014,2014,151,227
4,1.6555,tops_dw,min,NA,ton_ha,07/01/2014,2014,182,258
6,0.120464286,tops_dw,min,NA,ton_ha,10/29/2014,2014,302,106
6,1.578857143,tops_dw,min,NA,ton_ha,12/11/2014,2014,345,149
6,1.606,tops_dw,min,NA,ton_ha,01/13/2015,2015,13,182
6,1.201071429,tops_dw,min,NA,ton_ha,02/09/2015,2015,40,209
6,1.168571429,tops_dw,min,NA,ton_ha,03/16/2015,2015,75,244
6,1.62,tops_dw,min,NA,ton_ha,04/16/2015,2015,106,275
6,1.08,tops_dw,min,NA,ton_ha,05/14/2015,2015,134,303
5,0.063142857,tops_dw,min,NA,ton_ha,10/29/2014,2014,302,106
5,1.341535714,tops_dw,min,NA,ton_ha,12/11/2014,2014,345,149
5,0.738571429,tops_dw,min,NA,ton_ha,01/13/2015,2015,13,182
5,1.1775,tops_dw,min,NA,ton_ha,02/09/2015,2015,40,209
5,1.004285714,tops_dw,min,NA,ton_ha,03/16/2015,2015,75,244
5,2.609328358,tops_dw,min,NA,ton_ha,04/16/2015,2015,106,275
5,1.529440994,tops_dw,min,NA,ton_ha,05/14/2015,2015,134,303
3,0.004258874,tops_dw,std,NA,ton_ha,12/27/2013,2013,361,72
3,0.060625748,tops_dw,std,NA,ton_ha,01/15/2014,2014,15,91
3,0.038753601,tops_dw,std,NA,ton_ha,02/10/2014,2014,41,117
3,0.040702203,tops_dw,std,NA,ton_ha,03/11/2014,2014,70,146
3,0.08015706,tops_dw,std,NA,ton_ha,04/05/2014,2014,95,171
3,0.029010536,tops_dw,std,NA,ton_ha,05/10/2014,2014,130,206
3,0.016413745,tops_dw,std,NA,ton_ha,05/31/2014,2014,151,227
3,0.157581427,tops_dw,std,NA,ton_ha,07/01/2014,2014,182,258
4,0.008952166,tops_dw,std,NA,ton_ha,12/27/2013,2013,361,72
4,0.050678974,tops_dw,std,NA,ton_ha,01/15/2014,2014,15,91
4,0.060769629,tops_dw,std,NA,ton_ha,02/10/2014,2014,41,117
4,0.044557476,tops_dw,std,NA,ton_ha,03/11/2014,2014,70,146
4,0.027086593,tops_dw,std,NA,ton_ha,04/05/2014,2014,95,171
4,0.004829532,tops_dw,std,NA,ton_ha,05/10/2014,2014,130,206
4,0.034848349,tops_dw,std,NA,ton_ha,05/31/2014,2014,151,227
4,0.058986403,tops_dw,std,NA,ton_ha,07/01/2014,2014,182,258
6,0.184012236,tops_dw,std,NA,ton_ha,10/29/2014,2014,302,106
6,0.202567466,tops_dw,std,NA,ton_ha,12/11/2014,2014,345,149
6,0.234662169,tops_dw,std,NA,ton_ha,01/13/2015,2015,13,182
6,0.666003827,tops_dw,std,NA,ton_ha,02/09/2015,2015,40,209
6,0.844680955,tops_dw,std,NA,ton_ha,03/16/2015,2015,75,244
6,0.694861368,tops_dw,std,NA,ton_ha,04/16/2015,2015,106,275
6,0.941970602,tops_dw,std,NA,ton_ha,05/14/2015,2015,134,303
5,0.063142857,tops_dw,std,NA,ton_ha,10/29/2014,2014,302,106
5,0.163060212,tops_dw,std,NA,ton_ha,12/11/2014,2014,345,149
5,0.042641441,tops_dw,std,NA,ton_ha,01/13/2015,2015,13,182
5,0.171301044,tops_dw,std,NA,ton_ha,02/09/2015,2015,40,209
5,1.447888032,tops_dw,std,NA,ton_ha,03/16/2015,2015,75,244
5,0.553267975,tops_dw,std,NA,ton_ha,04/16/2015,2015,106,275
5,1.24437202,tops_dw,std,NA,ton_ha,05/14/2015,2015,134,303
6,1.429509524,tops_fw,avg,NA,ton_ha,10/29/2014,2014,302,106
6,16.98733333,tops_fw,avg,NA,ton_ha,12/11/2014,2014,345,149
6,20.19666667,tops_fw,avg,NA,ton_ha,01/13/2015,2015,13,182
6,17.95285714,tops_fw,avg,NA,ton_ha,02/09/2015,2015,40,209
6,27.14980952,tops_fw,avg,NA,ton_ha,03/16/2015,2015,75,244
6,14.328,tops_fw,avg,NA,ton_ha,04/16/2015,2015,106,275
6,11.052,tops_fw,avg,NA,ton_ha,05/14/2015,2015,134,303
5,0.930304762,tops_fw,avg,NA,ton_ha,10/29/2014,2014,302,106
5,14.45092857,tops_fw,avg,NA,ton_ha,12/11/2014,2014,345,149
5,16.61785714,tops_fw,avg,NA,ton_ha,01/13/2015,2015,13,182
5,14.46642857,tops_fw,avg,NA,ton_ha,02/09/2015,2015,40,209
5,18.57928571,tops_fw,avg,NA,ton_ha,03/16/2015,2015,75,244
5,24.192,tops_fw,avg,NA,ton_ha,04/16/2015,2015,106,275
5,12.24,tops_fw,avg,NA,ton_ha,05/14/2015,2015,134,303
6,2.457471429,tops_fw,max,NA,ton_ha,10/29/2014,2014,302,106
6,18.33228571,tops_fw,max,NA,ton_ha,12/11/2014,2014,345,149
6,23.141,tops_fw,max,NA,ton_ha,01/13/2015,2015,13,182
6,20.92392857,tops_fw,max,NA,ton_ha,02/09/2015,2015,40,209
6,34.47285714,tops_fw,max,NA,ton_ha,03/16/2015,2015,75,244
6,22.68,tops_fw,max,NA,ton_ha,04/16/2015,2015,106,275
6,16.2,tops_fw,max,NA,ton_ha,05/14/2015,2015,134,303
5,1.174457143,tops_fw,max,NA,ton_ha,10/29/2014,2014,302,106
5,16.09842857,tops_fw,max,NA,ton_ha,12/11/2014,2014,345,149
5,20.38457143,tops_fw,max,NA,ton_ha,01/13/2015,2015,13,182
5,16.03642857,tops_fw,max,NA,ton_ha,02/09/2015,2015,40,209
5,22.09428571,tops_fw,max,NA,ton_ha,03/16/2015,2015,75,244
5,28.62,tops_fw,max,NA,ton_ha,04/16/2015,2015,106,275
5,22.68,tops_fw,max,NA,ton_ha,05/14/2015,2015,134,303
6,0.120464286,tops_fw,min,NA,ton_ha,10/29/2014,2014,302,106
6,1.578857143,tops_fw,min,NA,ton_ha,12/11/2014,2014,345,149
6,1.606,tops_fw,min,NA,ton_ha,01/13/2015,2015,13,182
6,1.201071429,tops_fw,min,NA,ton_ha,02/09/2015,2015,40,209
6,16.94428571,tops_fw,min,NA,ton_ha,03/16/2015,2015,75,244
6,11.34,tops_fw,min,NA,ton_ha,04/16/2015,2015,106,275
6,8.1,tops_fw,min,NA,ton_ha,05/14/2015,2015,134,303
5,0.063142857,tops_fw,min,NA,ton_ha,10/29/2014,2014,302,106
5,1.341535714,tops_fw,min,NA,ton_ha,12/11/2014,2014,345,149
5,0.738571429,tops_fw,min,NA,ton_ha,01/13/2015,2015,13,182
5,1.1775,tops_fw,min,NA,ton_ha,02/09/2015,2015,40,209
5,8.034285714,tops_fw,min,NA,ton_ha,03/16/2015,2015,75,244
5,18.9,tops_fw,min,NA,ton_ha,04/16/2015,2015,106,275
5,6.48,tops_fw,min,NA,ton_ha,05/14/2015,2015,134,303
6,0.928851773,tops_fw,std,NA,ton_ha,10/29/2014,2014,302,106
6,1.458098855,tops_fw,std,NA,ton_ha,12/11/2014,2014,345,149
6,4.24552168,tops_fw,std,NA,ton_ha,01/13/2015,2015,13,182
6,4.199351216,tops_fw,std,NA,ton_ha,02/09/2015,2015,40,209
6,8.200444325,tops_fw,std,NA,ton_ha,03/16/2015,2015,75,244
6,4.192106869,tops_fw,std,NA,ton_ha,04/16/2015,2015,106,275
6,2.405158741,tops_fw,std,NA,ton_ha,05/14/2015,2015,134,303
5,0.301326641,tops_fw,std,NA,ton_ha,10/29/2014,2014,302,106
5,2.05772684,tops_fw,std,NA,ton_ha,12/11/2014,2014,345,149
5,4.425885819,tops_fw,std,NA,ton_ha,01/13/2015,2015,13,182
5,1.470739783,tops_fw,std,NA,ton_ha,02/09/2015,2015,40,209
5,8.826865907,tops_fw,std,NA,ton_ha,03/16/2015,2015,75,244
5,3.846637121,tops_fw,std,NA,ton_ha,04/16/2015,2015,106,275
5,4.968782547,tops_fw,std,NA,ton_ha,05/14/2015,2015,134,303
3,1.350152764,leaf_dw,avg,NA,ton_ha,12/27/2013,2013,361,72
3,2.912421115,leaf_dw,avg,NA,ton_ha,01/15/2014,2014,15,91
3,3.444413139,leaf_dw,avg,NA,ton_ha,02/10/2014,2014,41,117
3,4.341185481,leaf_dw,avg,NA,ton_ha,03/11/2014,2014,70,146
3,5.32843,leaf_dw,avg,NA,ton_ha,04/05/2014,2014,95,171
3,4.217714286,leaf_dw,avg,NA,ton_ha,05/10/2014,2014,130,206
3,5.832619048,leaf_dw,avg,NA,ton_ha,05/31/2014,2014,151,227
3,5.05701,leaf_dw,avg,NA,ton_ha,07/01/2014,2014,182,258
4,1.38517837,leaf_dw,avg,NA,ton_ha,12/27/2013,2013,361,72
4,2.400695616,leaf_dw,avg,NA,ton_ha,01/15/2014,2014,15,91
4,4.750477179,leaf_dw,avg,NA,ton_ha,02/10/2014,2014,41,117
4,4.290460829,leaf_dw,avg,NA,ton_ha,03/11/2014,2014,70,146
4,5.383900067,leaf_dw,avg,NA,ton_ha,04/05/2014,2014,95,171
4,5.469690476,leaf_dw,avg,NA,ton_ha,05/10/2014,2014,130,206
4,4.845571429,leaf_dw,avg,NA,ton_ha,05/31/2014,2014,151,227
4,4.797878857,leaf_dw,avg,NA,ton_ha,07/01/2014,2014,182,258
6,1.904909091,leaf_dw,avg,NA,ton_ha,10/29/2014,2014,302,106
6,3.03696118,leaf_dw,avg,NA,ton_ha,12/11/2014,2014,345,149
6,5.674128402,leaf_dw,avg,NA,ton_ha,01/13/2015,2015,13,182
6,5.536982704,leaf_dw,avg,NA,ton_ha,02/09/2015,2015,40,209
6,5.399837006,leaf_dw,avg,NA,ton_ha,03/16/2015,2015,75,244
6,5.008042641,leaf_dw,avg,NA,ton_ha,04/16/2015,2015,106,275
6,4.834054968,leaf_dw,avg,NA,ton_ha,05/14/2015,2015,134,303
5,1.932269663,leaf_dw,avg,NA,ton_ha,10/29/2014,2014,302,106
5,3.447830303,leaf_dw,avg,NA,ton_ha,12/11/2014,2014,345,149
5,6.098554791,leaf_dw,avg,NA,ton_ha,01/13/2015,2015,13,182
5,5.706077299,leaf_dw,avg,NA,ton_ha,02/09/2015,2015,40,209
5,5.313599806,leaf_dw,avg,NA,ton_ha,03/16/2015,2015,75,244
5,5.31405435,leaf_dw,avg,NA,ton_ha,04/16/2015,2015,106,275
5,4.104206645,leaf_dw,avg,NA,ton_ha,05/14/2015,2015,134,303
3,2.826042857,leaf_dw,max,NA,ton_ha,12/27/2013,2013,361,72
3,5.770285714,leaf_dw,max,NA,ton_ha,01/15/2014,2014,15,91
3,4.996457143,leaf_dw,max,NA,ton_ha,02/10/2014,2014,41,117
3,6.0264,leaf_dw,max,NA,ton_ha,03/11/2014,2014,70,146
3,13.50762857,leaf_dw,max,NA,ton_ha,04/05/2014,2014,95,171
3,6.865714286,leaf_dw,max,NA,ton_ha,05/10/2014,2014,130,206
3,7.74,leaf_dw,max,NA,ton_ha,05/31/2014,2014,151,227
3,6.7837,leaf_dw,max,NA,ton_ha,07/01/2014,2014,182,258
4,1.8511,leaf_dw,max,NA,ton_ha,12/27/2013,2013,361,72
4,3.4552,leaf_dw,max,NA,ton_ha,01/15/2014,2014,15,91
4,4.714171429,leaf_dw,max,NA,ton_ha,02/10/2014,2014,41,117
4,3.542857143,leaf_dw,max,NA,ton_ha,03/11/2014,2014,70,146
4,6.571428571,leaf_dw,max,NA,ton_ha,04/05/2014,2014,95,171
4,5.85,leaf_dw,max,NA,ton_ha,05/10/2014,2014,130,206
4,8.170714286,leaf_dw,max,NA,ton_ha,05/31/2014,2014,151,227
4,6.762857143,leaf_dw,max,NA,ton_ha,07/01/2014,2014,182,258
6,0.263454545,leaf_dw,max,NA,ton_ha,10/29/2014,2014,302,106
6,1.611209627,leaf_dw,max,NA,ton_ha,12/11/2014,2014,345,149
6,2.869445474,leaf_dw,max,NA,ton_ha,01/13/2015,2015,13,182
6,4.016810306,leaf_dw,max,NA,ton_ha,02/09/2015,2015,40,209
6,5.533552508,leaf_dw,max,NA,ton_ha,03/16/2015,2015,75,244
6,4.945654476,leaf_dw,max,NA,ton_ha,04/16/2015,2015,106,275
6,6.211229212,leaf_dw,max,NA,ton_ha,05/14/2015,2015,134,303
5,0.23952809,leaf_dw,max,NA,ton_ha,10/29/2014,2014,302,106
5,2.2184,leaf_dw,max,NA,ton_ha,12/11/2014,2014,345,149
5,3.597426,leaf_dw,max,NA,ton_ha,01/13/2015,2015,13,182
5,3.313289396,leaf_dw,max,NA,ton_ha,02/09/2015,2015,40,209
5,5.240775194,leaf_dw,max,NA,ton_ha,03/16/2015,2015,75,244
5,4.779938378,leaf_dw,max,NA,ton_ha,04/16/2015,2015,106,275
5,6.727053549,leaf_dw,max,NA,ton_ha,05/14/2015,2015,134,303
3,0.605628571,leaf_dw,min,NA,ton_ha,12/27/2013,2013,361,72
3,1.76,leaf_dw,min,NA,ton_ha,01/15/2014,2014,15,91
3,2.147328571,leaf_dw,min,NA,ton_ha,02/10/2014,2014,41,117
3,2.672271429,leaf_dw,min,NA,ton_ha,03/11/2014,2014,70,146
3,3.189771429,leaf_dw,min,NA,ton_ha,04/05/2014,2014,95,171
3,2.488571429,leaf_dw,min,NA,ton_ha,05/10/2014,2014,130,206
3,4.298571429,leaf_dw,min,NA,ton_ha,05/31/2014,2014,151,227
3,3.509485714,leaf_dw,min,NA,ton_ha,07/01/2014,2014,182,258
4,0.934285714,leaf_dw,min,NA,ton_ha,12/27/2013,2013,361,72
4,1.404,leaf_dw,min,NA,ton_ha,01/15/2014,2014,15,91
4,1.982928571,leaf_dw,min,NA,ton_ha,02/10/2014,2014,41,117
4,1.748571429,leaf_dw,min,NA,ton_ha,03/11/2014,2014,70,146
4,1.964285714,leaf_dw,min,NA,ton_ha,04/05/2014,2014,95,171
4,2.571428571,leaf_dw,min,NA,ton_ha,05/10/2014,2014,130,206
4,2.47,leaf_dw,min,NA,ton_ha,05/31/2014,2014,151,227
4,3.445528571,leaf_dw,min,NA,ton_ha,07/01/2014,2014,182,258
6,0.153681818,leaf_dw,min,NA,ton_ha,10/29/2014,2014,302,106
6,1.165555901,leaf_dw,min,NA,ton_ha,12/11/2014,2014,345,149
6,2.072103089,leaf_dw,min,NA,ton_ha,01/13/2015,2015,13,182
6,3.393777564,leaf_dw,min,NA,ton_ha,02/09/2015,2015,40,209
6,2.213421003,leaf_dw,min,NA,ton_ha,03/16/2015,2015,75,244
6,2.662035989,leaf_dw,min,NA,ton_ha,04/16/2015,2015,106,275
6,2.71741278,leaf_dw,min,NA,ton_ha,05/14/2015,2015,134,303
5,0.217752809,leaf_dw,min,NA,ton_ha,10/29/2014,2014,302,106
5,1.210036364,leaf_dw,min,NA,ton_ha,12/11/2014,2014,345,149
5,2.232,leaf_dw,min,NA,ton_ha,01/13/2015,2015,13,182
5,3.088600853,leaf_dw,min,NA,ton_ha,02/09/2015,2015,40,209
5,2.620387597,leaf_dw,min,NA,ton_ha,03/16/2015,2015,75,244
5,2.493880893,leaf_dw,min,NA,ton_ha,04/16/2015,2015,106,275
5,2.894398748,leaf_dw,min,NA,ton_ha,05/14/2015,2015,134,303
3,0.109140422,leaf_dw,std,NA,ton_ha,12/27/2013,2013,361,72
3,0.118322401,leaf_dw,std,NA,ton_ha,01/15/2014,2014,15,91
3,0.056221726,leaf_dw,std,NA,ton_ha,02/10/2014,2014,41,117
3,0.078460276,leaf_dw,std,NA,ton_ha,03/11/2014,2014,70,146
3,0.577086708,leaf_dw,std,NA,ton_ha,04/05/2014,2014,95,171
3,0.171832841,leaf_dw,std,NA,ton_ha,05/10/2014,2014,130,206
