date,value,element,unit,sensor,method,treat,lat,lon,crop,season,source
11/7/2012,3.692385202,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/8/2012,2.051635059,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/9/2012,0.867659483,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/10/2012,4.072686963,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/11/2012,5.000952754,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/12/2012,3.177186204,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/13/2012,1.720193039,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/14/2012,3.240083084,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/15/2012,3.326885136,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/16/2012,4.594195672,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/17/2012,4.483259861,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/18/2012,4.818148067,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/19/2012,3.696913432,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/20/2012,4.51655524,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/21/2012,5.220227126,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/22/2012,5.571256152,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/23/2012,5.280480411,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/24/2012,3.291908071,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/25/2012,2.120310828,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/26/2012,4.50100922,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/27/2012,3.418546454,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/28/2012,5.357976641,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/29/2012,5.774165352,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
11/30/2012,5.74980366,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/1/2012,4.817754045,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/2/2012,5.632630196,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/3/2012,5.229279036,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/4/2012,5.472700851,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/5/2012,5.146351779,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/6/2012,3.640147066,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/7/2012,4.366078917,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/8/2012,5.87595784,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/9/2012,4.329849757,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/10/2012,5.646302167,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/11/2012,5.247152684,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/12/2012,5.421703967,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/13/2012,5.081039939,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/14/2012,2.766890157,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/15/2012,2.05627825,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/16/2012,2.839711982,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/17/2012,1.191323964,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/18/2012,3.798042595,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/19/2012,4.282907307,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/20/2012,5.294182259,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/21/2012,5.52518164,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/22/2012,4.52377909,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/23/2012,4.413683865,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/24/2012,5.515689126,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/25/2012,5.828143722,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/26/2012,3.862912045,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/27/2012,3.919062962,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/28/2012,3.674185069,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/29/2012,4.105218665,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/30/2012,3.752774156,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
12/31/2012,3.736384465,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/1/2013,4.261912455,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/2/2013,3.87578608,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/3/2013,3.57891774,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/4/2013,4.58220325,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/5/2013,5.338604526,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/6/2013,3.376047147,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/7/2013,4.602665373,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/8/2013,4.686402303,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/9/2013,3.804220449,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/10/2013,1.510514985,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/11/2013,3.21183081,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/12/2013,1.359930255,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/13/2013,0.616123147,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/14/2013,1.482656989,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/15/2013,1.416220939,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/16/2013,1.238503209,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/17/2013,3.604693304,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/18/2013,5.136679683,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/19/2013,3.715900771,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/20/2013,4.491577228,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/21/2013,4.352921815,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/22/2013,4.68128576,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/23/2013,3.467347417,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/24/2013,4.403885582,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/25/2013,3.944068105,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/26/2013,2.769714464,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/27/2013,3.297970526,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/28/2013,3.716657092,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/29/2013,3.958128089,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/30/2013,3.805171606,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
1/31/2013,2.912129224,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/1/2013,4.612251333,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/2/2013,3.277408951,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/3/2013,2.2285189,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/4/2013,3.608959365,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/5/2013,4.348070814,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/6/2013,2.242134969,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/7/2013,1.431782617,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/8/2013,2.722029173,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/9/2013,1.200816974,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/10/2013,1.773731542,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/11/2013,4.127071477,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/12/2013,4.741874477,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/13/2013,4.635899755,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/14/2013,5.277463215,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/15/2013,5.299709363,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/16/2013,5.738712676,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/17/2013,3.613714452,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/18/2013,5.565558547,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/19/2013,5.369629313,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/20/2013,5.189213213,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/21/2013,4.777298652,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/22/2013,4.746522114,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/23/2013,3.701787978,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/24/2013,5.310985029,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/25/2013,4.910104724,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/26/2013,4.031230566,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/27/2013,3.71590072,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
2/28/2013,4.567309619,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/1/2013,3.754891876,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/2/2013,4.111789779,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/3/2013,4.761233675,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/4/2013,4.988516712,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/5/2013,4.637506915,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/6/2013,4.240977692,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/7/2013,4.725279377,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/8/2013,5.634397945,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/9/2013,4.585687397,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/10/2013,4.173370311,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/11/2013,4.035987113,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/12/2013,4.73844702,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/13/2013,2.722455544,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/14/2013,2.805460038,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/15/2013,3.549577579,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/16/2013,2.865983483,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/17/2013,1.692536107,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/18/2013,2.416157519,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/19/2013,1.441851475,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
3/20/2013,0.993637011,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Planta,http://www.leb.esalq.usp.br/posto/
